x-axis,1,2
second,Volt,Volt
-25.00000E-06,+2.43891329046E+00,+2.49638816422E+00
-24.97500E-06,+2.42343557565E+00,+2.47180289172E+00
-24.95000E-06,+2.40245577286E+00,+2.44867289877E+00
-24.92500E-06,+2.38219044883E+00,+2.42491669481E+00
-24.90000E-06,+2.36267812177E+00,+2.40838603853E+00
-24.87500E-06,+2.34701360497E+00,+2.39293126881E+00
-24.85000E-06,+2.32410590201E+00,+2.36769938798E+00
-24.82500E-06,+2.31773333278E+00,+2.34815384933E+00
-24.80000E-06,+2.29399814423E+00,+2.32962273394E+00
-24.77500E-06,+2.27370794543E+00,+2.30993035877E+00
-24.75000E-06,+2.23690266347E+00,+2.29054240555E+00
-24.72500E-06,+2.22674760663E+00,+2.27904617651E+00
-24.70000E-06,+2.20935721801E+00,+2.25510027605E+00
-24.67500E-06,+2.18122938636E+00,+2.22310954343E+00
-24.65000E-06,+2.16070153552E+00,+2.21036571655E+00
-24.62500E-06,+2.14846016391E+00,+2.18696547808E+00
-24.60000E-06,+2.12363351569E+00,+2.16331552707E+00
-24.57500E-06,+2.10350669137E+00,+2.15568136982E+00
-24.55000E-06,+2.06914706660E+00,+2.13768289109E+00
-24.52500E-06,+2.06158670451E+00,+2.11831761160E+00
-24.50000E-06,+2.05500797621E+00,+2.08821963789E+00
-24.47500E-06,+2.01905918533E+00,+2.07834026887E+00
-24.45000E-06,+1.99704193882E+00,+2.06463404470E+00
-24.42500E-06,+1.98216542457E+00,+2.03223711463E+00
-24.40000E-06,+1.96288227705E+00,+2.01639702719E+00
-24.37500E-06,+1.93202063284E+00,+2.00265172701E+00
-24.35000E-06,+1.92640326162E+00,+1.97443742161E+00
-24.32500E-06,+1.91354422687E+00,+1.94648033641E+00
-24.30000E-06,+1.87455616126E+00,+1.93584108087E+00
-24.27500E-06,+1.86051574079E+00,+1.91164919154E+00
-24.25000E-06,+1.84857334883E+00,+1.87628651054E+00
-24.22500E-06,+1.82679197544E+00,+1.86843950065E+00
-24.20000E-06,+1.79912111592E+00,+1.85143388703E+00
-24.17500E-06,+1.78503694600E+00,+1.82542957677E+00
-24.15000E-06,+1.76362304079E+00,+1.80628120527E+00
-24.12500E-06,+1.73446025289E+00,+1.79064507587E+00
-24.10000E-06,+1.71426175907E+00,+1.76821116943E+00
-24.07500E-06,+1.69082356019E+00,+1.74699446838E+00
-24.05000E-06,+1.67424653132E+00,+1.72446718356E+00
-24.02500E-06,+1.65307165003E+00,+1.71592658971E+00
-24.00000E-06,+1.64659620479E+00,+1.68904201412E+00
