199.55697614,0.00182319
199.75708301,0.00136266
199.95720977,0.00175307
200.15735642,0.00138439
200.35752294,0.00158776
200.55770934,0.00188389
200.75791561,0.00162075
200.95814175,0.00174581
201.15838775,0.00140294
201.35865361,0.00164490
201.55893933,0.00144833
201.75924489,0.00155326
201.95957030,0.00147234
202.15991555,0.00158112
202.36028063,0.00183114
202.56066555,0.00153274
202.76107029,0.00157654
202.96149486,0.00144836
203.16193924,0.00174470
203.36240344,0.00162404
203.56288745,0.00173612
203.76339127,0.00147246
203.96391489,0.00138533
204.16445830,0.00172614
204.36502151,0.00138409
204.56560450,0.00146275
204.76620728,0.00139768
204.96682984,0.00148886
205.16747217,0.00165300
205.36813428,0.00168363
205.56881615,0.00162695
205.76951778,0.00125058
205.97023917,0.00142746
206.17098031,0.00182487
206.37174120,0.00129323
206.57252184,0.00131340
206.77332222,0.00146437
206.97414233,0.00143548
207.17498217,0.00167939
207.37584174,0.00135647
207.57672104,0.00151255
207.77762005,0.00169203
207.97853877,0.00181378
208.17947721,0.00165672
208.38043535,0.00165292
208.58141319,0.00164908
208.78241073,0.00136184
208.98342796,0.00135455
209.18446488,0.00150592
209.38552148,0.00160236
209.58659776,0.00148459
209.78769371,0.00160186
209.98880933,0.00162849
210.18994462,0.00143019
210.39109958,0.00112062
210.59227418,0.00151912
210.79346845,0.00145915
210.99468236,0.00161370
211.19591591,0.00147807
211.39716910,0.00151539
211.59844193,0.00167979
211.79973439,0.00151811
212.00104648,0.00137219
212.20237819,0.00156575
212.40372951,0.00164774
212.60510045,0.00139868
212.80649100,0.00128291
213.00790115,0.00125260
213.20933091,0.00153426
213.41078026,0.00136930
213.61224920,0.00130046
213.81373772,0.00152384
214.01524583,0.00148090
214.21677352,0.00130158
214.41832079,0.00138637
214.61988762,0.00160842
214.82147402,0.00140706
215.02307998,0.00157492
215.22470549,0.00148794
215.42635056,0.00157298
215.62801518,0.00174697
215.82969934,0.00138436
216.03140304,0.00127113
216.23312627,0.00147508
216.43486903,0.00158018
216.63663132,0.00138479
216.83841313,0.00156893
217.04021446,0.00136635
217.24203530,0.00139619
217.44387566,0.00156455
217.64573551,0.00163752
217.84761486,0.00126773
218.04951371,0.00134423
218.25143205,0.00159239
218.45336988,0.00131645
218.65532719,0.00124647
218.85730398,0.00130050
219.05930024,0.00146804
219.26131597,0.00135904
219.46335116,0.00154006
219.66540582,0.00163974
219.86747993,0.00150969
220.06957349,0.00158910
220.27168650,0.00169119
220.47381896,0.00153677
220.67597085,0.00154187
220.87814218,0.00138648
221.08033293,0.00138873
221.28254311,0.00155385
221.48477272,0.00147000
221.68702174,0.00128848
221.88929017,0.00135000
222.09157801,0.00153718
222.29388525,0.00126717
222.49621190,0.00128751
222.69855793,0.00137739
222.90092336,0.00148661
223.10330818,0.00169595
223.30571237,0.00148762
223.50813595,0.00165768
223.71057889,0.00169319
223.91304121,0.00162583
224.11552289,0.00127297
224.31802393,0.00150861
224.52054433,0.00161910
224.72308407,0.00151591
224.92564317,0.00172487
225.12822160,0.00133893
225.33081938,0.00151344
225.53343648,0.00100881
225.73607292,0.00146765
225.93872868,0.00131872
226.14140377,0.00117738
226.34409817,0.00137826
226.54681188,0.00141468
226.74954490,0.00128384
226.95229722,0.00150933
227.15506884,0.00159768
227.35785975,0.00143849
227.56066996,0.00152799
227.76349945,0.00141622
227.96634822,0.00145669
228.16921627,0.00149235
228.37210359,0.00161172
228.57501018,0.00140068
228.77793603,0.00143643
228.98088115,0.00159231
229.18384551,0.00156018
229.38682913,0.00156220
229.58983200,0.00129646
229.79285410,0.00163265
229.99589545,0.00159992
230.19895603,0.00149987
230.40203583,0.00161224
230.60513486,0.00165252
230.80825312,0.00158951
231.01139058,0.00114966
231.21454726,0.00148562
231.41772315,0.00154859
231.62091823,0.00161419
231.82413252,0.00154041
232.02736600,0.00160219
232.23061867,0.00147191
232.43389053,0.00148508
232.63718156,0.00180324
232.84049177,0.00164295
233.04382116,0.00182072
233.24716971,0.00131832
233.45053742,0.00163363
233.65392430,0.00150725
233.85733033,0.00145212
234.06075551,0.00183159
234.26419983,0.00156694
234.46766330,0.00147231
234.67114590,0.00160911
234.87464764,0.00147613
235.07816850,0.00162995
235.28170849,0.00120018
235.48526760,0.00102916
235.68884582,0.00158777
235.89244315,0.00119589
236.09605959,0.00150780
236.29969514,0.00152966
236.50334978,0.00170400
236.70702351,0.00151361
236.91071633,0.00149222
237.11442824,0.00169352
237.31815923,0.00147098
237.52190929,0.00126497
237.72567843,0.00172510
237.92946663,0.00140526
238.13327390,0.00154267
238.33710022,0.00151071
238.54094560,0.00128414
238.74481003,0.00175364
238.94869350,0.00148134
239.15259601,0.00168174
239.35651756,0.00155975
239.56045815,0.00144024
239.76441776,0.00166322
239.96839639,0.00148525
240.17239404,0.00151917
240.37641071,0.00183129
240.58044639,0.00170634
240.78450107,0.00160292
240.98857476,0.00174278
241.19266744,0.00171683
241.39677912,0.00142418
241.60090978,0.00145059
241.80505943,0.00164394
242.00922806,0.00160671
242.21341566,0.00154688
242.41762224,0.00160745
242.62184778,0.00130371
242.82609229,0.00179153
243.03035575,0.00143502
243.23463816,0.00164398
243.43893953,0.00146003
243.64325984,0.00147481
243.84759909,0.00175880
244.05195727,0.00170818
244.25633439,0.00166277
244.46073044,0.00149938
244.66514540,0.00149609
244.86957929,0.00181610
245.07403209,0.00135694
245.27850380,0.00165162
245.48299442,0.00131164
245.68750393,0.00159574
245.89203235,0.00157556
246.09657966,0.00133288
246.30114585,0.00137398
246.50573093,0.00165599
