199.55697614,0.00170366
199.75708301,0.00164738
199.95720977,0.00170700
200.15735642,0.00162901
200.35752294,0.00200050
200.55770934,0.00189780
200.75791561,0.00184351
200.95814175,0.00167041
201.15838775,0.00190846
201.35865361,0.00169892
201.55893933,0.00171217
201.75924489,0.00167578
201.95957030,0.00148904
202.15991555,0.00165164
202.36028063,0.00189367
202.56066555,0.00170789
202.76107029,0.00168532
202.96149486,0.00128259
203.16193924,0.00180341
203.36240344,0.00170360
203.56288745,0.00197828
203.76339127,0.00148629
203.96391489,0.00175752
204.16445830,0.00186291
204.36502151,0.00147169
204.56560450,0.00189174
204.76620728,0.00171498
204.96682984,0.00174854
205.16747217,0.00167669
205.36813428,0.00128627
205.56881615,0.00176789
205.76951778,0.00151979
205.97023917,0.00179297
206.17098031,0.00182642
206.37174120,0.00155957
206.57252184,0.00155469
206.77332222,0.00161055
206.97414233,0.00150368
207.17498217,0.00181190
207.37584174,0.00165499
207.57672104,0.00158600
207.77762005,0.00178815
207.97853877,0.00178688
208.17947721,0.00151313
208.38043535,0.00163697
208.58141319,0.00164216
208.78241073,0.00165835
208.98342796,0.00147909
209.18446488,0.00184173
209.38552148,0.00178208
209.58659776,0.00160769
209.78769371,0.00165493
209.98880933,0.00150098
210.18994462,0.00164219
210.39109958,0.00165448
210.59227418,0.00161106
210.79346845,0.00177740
210.99468236,0.00161902
211.19591591,0.00171831
211.39716910,0.00169192
211.59844193,0.00203545
211.79973439,0.00193573
212.00104648,0.00157185
212.20237819,0.00171959
212.40372951,0.00194282
212.60510045,0.00147021
212.80649100,0.00162335
213.00790115,0.00153307
213.20933091,0.00159543
213.41078026,0.00145462
213.61224920,0.00144234
213.81373772,0.00170174
214.01524583,0.00178780
214.21677352,0.00165788
214.41832079,0.00156855
214.61988762,0.00173435
214.82147402,0.00195467
215.02307998,0.00168286
215.22470549,0.00196455
215.42635056,0.00158830
215.62801518,0.00170928
215.82969934,0.00158073
216.03140304,0.00155443
216.23312627,0.00173391
216.43486903,0.00175939
216.63663132,0.00174749
216.83841313,0.00138472
217.04021446,0.00172295
217.24203530,0.00160625
217.44387566,0.00162805
217.64573551,0.00131334
217.84761486,0.00132936
218.04951371,0.00154247
218.25143205,0.00140015
218.45336988,0.00174952
218.65532719,0.00167065
218.85730398,0.00144808
219.05930024,0.00144550
219.26131597,0.00174864
219.46335116,0.00133599
219.66540582,0.00157792
219.86747993,0.00167250
220.06957349,0.00178685
220.27168650,0.00169322
220.47381896,0.00152229
220.67597085,0.00164739
220.87814218,0.00146788
221.08033293,0.00154962
221.28254311,0.00141401
221.48477272,0.00173108
221.68702174,0.00175094
221.88929017,0.00126938
222.09157801,0.00164795
222.29388525,0.00168195
222.49621190,0.00155949
222.69855793,0.00125224
222.90092336,0.00167066
223.10330818,0.00188468
223.30571237,0.00154727
223.50813595,0.00162705
223.71057889,0.00136954
223.91304121,0.00190448
224.11552289,0.00143148
224.31802393,0.00163791
224.52054433,0.00179741
224.72308407,0.00166391
224.92564317,0.00182847
225.12822160,0.00147673
225.33081938,0.00167242
225.53343648,0.00107753
225.73607292,0.00174475
225.93872868,0.00161196
226.14140377,0.00154013
226.34409817,0.00150987
226.54681188,0.00179166
226.74954490,0.00135865
226.95229722,0.00161384
227.15506884,0.00149047
227.35785975,0.00147497
227.56066996,0.00191538
227.76349945,0.00156048
227.96634822,0.00178974
228.16921627,0.00167818
228.37210359,0.00156227
228.57501018,0.00151090
228.77793603,0.00152693
228.98088115,0.00181418
229.18384551,0.00181418
229.38682913,0.00165399
229.58983200,0.00169704
229.79285410,0.00179489
229.99589545,0.00165731
230.19895603,0.00158270
230.40203583,0.00175750
230.60513486,0.00169894
230.80825312,0.00189315
231.01139058,0.00173449
231.21454726,0.00154912
231.41772315,0.00136157
231.62091823,0.00171451
231.82413252,0.00179772
232.02736600,0.00171256
232.23061867,0.00164504
232.43389053,0.00159685
232.63718156,0.00180612
232.84049177,0.00167200
233.04382116,0.00166856
233.24716971,0.00149671
233.45053742,0.00175422
233.65392430,0.00182271
233.85733033,0.00156665
234.06075551,0.00195740
234.26419983,0.00174715
234.46766330,0.00145220
234.67114590,0.00179737
234.87464764,0.00159972
235.07816850,0.00171980
235.28170849,0.00152082
235.48526760,0.00132283
235.68884582,0.00138787
235.89244315,0.00158603
236.09605959,0.00158738
236.29969514,0.00168955
236.50334978,0.00190313
236.70702351,0.00157752
236.91071633,0.00165310
237.11442824,0.00186866
237.31815923,0.00143806
237.52190929,0.00161299
237.72567843,0.00214738
237.92946663,0.00163326
238.13327390,0.00166579
238.33710022,0.00172833
238.54094560,0.00157987
238.74481003,0.00185107
238.94869350,0.00150706
239.15259601,0.00175045
239.35651756,0.00183792
239.56045815,0.00159780
239.76441776,0.00189268
239.96839639,0.00168947
240.17239404,0.00160630
240.37641071,0.00173536
240.58044639,0.00181799
240.78450107,0.00160493
240.98857476,0.00185309
241.19266744,0.00199014
241.39677912,0.00169095
241.60090978,0.00167435
241.80505943,0.00172492
242.00922806,0.00169608
242.21341566,0.00164967
242.41762224,0.00196545
242.62184778,0.00149630
242.82609229,0.00169415
243.03035575,0.00158746
243.23463816,0.00181561
243.43893953,0.00152169
243.64325984,0.00163800
243.84759909,0.00179811
244.05195727,0.00211522
244.25633439,0.00154197
244.46073044,0.00174392
244.66514540,0.00167207
244.86957929,0.00177881
245.07403209,0.00160104
245.27850380,0.00147774
245.48299442,0.00178733
245.68750393,0.00179824
245.89203235,0.00192109
246.09657966,0.00199007
246.30114585,0.00158500
246.50573093,0.00170276
246.71033489,0.00152216
246.91495772,0.00179304
247.11959942,0.00156699
247.32425999,0.00206901
247.52893942,0.00138365
247.73363771,0.00158178
247.93835485,0.00201886
248.14309084,0.00197168
248.34784567,0.00199386
248.55261935,0.00178314
248.75741186,0.00182522
248.96222320,0.00185207
249.16705337,0.00199805
249.37190236,0.00172211
249.57677017,0.00200189
249.78165679,0.00175054
249.98656222,0.00208743
250.19148646,0.00229300
250.39642949,0.00174336
250.60139133,0.00251798
250.80637195,0.00171599
251.01137137,0.00199916
251.21638956,0.00184352
251.42142654,0.00181899
251.62648229,0.00210965
251.83155681,0.00194713
252.03665009,0.00203826
252.24176214,0.00163612
252.44689294,0.00185015
252.65204250,0.00187294
252.85721080,0.00208365
253.06239785,0.00210637
253.26760363,0.00212619
253.47282816,0.00187195
253.67807141,0.00218713
253.88333339,0.00218806
254.08861409,0.00244228
254.29391351,0.00185921
254.49923164,0.00164456
254.70456848,0.00209166
254.90992403,0.00216073
255.11529827,0.00227987
255.32069121,0.00171696
255.52610285,0.00208552
255.73153317,0.00188759
255.93698217,0.00200625
256.14244985,0.00180114
256.34793620,0.00170840
256.55344123,0.00194049
256.75896492,0.00227839
256.96450727,0.00201655
257.17006827,0.00211677
257.37564793,0.00210204
257.58124624,0.00189795
257.78686319,0.00216868
257.99249878,0.00194330
258.19815300,0.00201469
258.40382585,0.00197643
258.60951733,0.00194752
258.81522743,0.00190271
259.02095615,0.00208687
259.22670348,0.00187431
259.43246942,0.00203550
259.63825396,0.00191545
259.84405710,0.00216401
260.04987884,0.00189417
260.25571917,0.00188336
260.46157808,0.00183749
260.66745558,0.00206571
260.87335165,0.00197222
261.07926630,0.00167248
261.28519952,0.00219007
261.49115130,0.00218866
261.69712164,0.00184361
261.90311054,0.00213842
262.10911799,0.00194280
262.31514399,0.00205104
262.52118853,0.00210170
262.72725160,0.00203260
262.93333322,0.00189567
263.13943336,0.00232325
263.34555203,0.00203168
263.55168921,0.00220556
263.75784492,0.00214224
263.96401914,0.00196827
264.17021186,0.00194714
264.37642309,0.00215081
264.58265282,0.00156759
264.78890104,0.00203368
264.99516775,0.00201426
265.20145295,0.00222784
