x-axis,1,2
second,Volt,Volt
-100.000E-03,+0.0E+00,+17.085427E+00
-99.900E-03,+80.402E-03,+17.085427E+00
-99.800E-03,+241.206E-03,+17.085427E+00
-99.700E-03,+402.010E-03,+16.884422E+00
-99.600E-03,+562.814E-03,+16.884422E+00
-99.500E-03,+723.618E-03,+16.884422E+00
-99.400E-03,+804.020E-03,+16.884422E+00
-99.300E-03,+964.824E-03,+16.482412E+00
-99.200E-03,+1.125628E+00,+16.482412E+00
-99.100E-03,+1.206030E+00,+16.281407E+00
-99.000E-03,+1.366834E+00,+16.080402E+00
-98.900E-03,+1.527638E+00,+15.879397E+00
-98.800E-03,+1.608040E+00,+15.678392E+00
-98.700E-03,+1.768844E+00,+15.276382E+00
-98.600E-03,+1.849246E+00,+15.075377E+00
-98.500E-03,+2.090452E+00,+14.874372E+00
-98.400E-03,+2.170854E+00,+14.874372E+00
-98.300E-03,+2.331658E+00,+14.673367E+00
-98.200E-03,+2.412060E+00,+14.271357E+00
-98.100E-03,+2.572864E+00,+14.070352E+00
-98.000E-03,+2.733668E+00,+14.070352E+00
-97.900E-03,+2.814070E+00,+13.668342E+00
-97.800E-03,+2.894472E+00,+13.467337E+00
-97.700E-03,+3.055276E+00,+13.266332E+00
-97.600E-03,+3.216080E+00,+13.065327E+00
-97.500E-03,+3.296482E+00,+12.864322E+00
-97.400E-03,+3.457286E+00,+12.462312E+00
-97.300E-03,+3.457286E+00,+12.060302E+00
-97.200E-03,+3.618090E+00,+11.859297E+00
-97.100E-03,+3.698492E+00,+11.457287E+00
-97.000E-03,+3.859296E+00,+10.854271E+00
-96.900E-03,+4.020100E+00,+10.251256E+00
-96.800E-03,+4.020100E+00,+9.447236E+00
-96.700E-03,+4.100502E+00,+8.844221E+00
-96.600E-03,+4.180904E+00,+8.241206E+00
-96.500E-03,+4.261306E+00,+7.638191E+00
-96.400E-03,+4.341708E+00,+6.834171E+00
-96.300E-03,+4.341708E+00,+6.231156E+00
-96.200E-03,+4.502513E+00,+5.829146E+00
-96.100E-03,+4.582915E+00,+5.226131E+00
-96.000E-03,+4.582915E+00,+4.422111E+00
-95.900E-03,+4.663317E+00,+3.819096E+00
-95.800E-03,+4.743719E+00,+3.216080E+00
-95.700E-03,+4.743719E+00,+2.613065E+00
-95.600E-03,+4.824121E+00,+1.809045E+00
-95.500E-03,+4.824121E+00,+1.206030E+00
-95.400E-03,+4.824121E+00,+603.015E-03
-95.300E-03,+4.904523E+00,+0.0E+00
-95.200E-03,+4.904523E+00,-603.015E-03
-95.100E-03,+4.904523E+00,-1.206030E+00
-95.000E-03,+4.904523E+00,-1.809045E+00
-94.900E-03,+4.904523E+00,-2.211055E+00
-94.800E-03,+4.904523E+00,-2.814070E+00
-94.700E-03,+4.904523E+00,-3.417085E+00
-94.600E-03,+4.904523E+00,-4.221106E+00
-94.500E-03,+4.824121E+00,-5.226131E+00
-94.400E-03,+4.824121E+00,-6.030151E+00
-94.300E-03,+4.743719E+00,-6.432161E+00
-94.200E-03,+4.743719E+00,-6.834171E+00
-94.100E-03,+4.582915E+00,-7.236181E+00
-94.000E-03,+4.582915E+00,-7.839196E+00
-93.900E-03,+4.582915E+00,-8.241206E+00
-93.800E-03,+4.422111E+00,-8.643216E+00
-93.700E-03,+4.422111E+00,-9.246231E+00
-93.600E-03,+4.341708E+00,-9.648241E+00
-93.500E-03,+4.261306E+00,-10.251256E+00
-93.400E-03,+4.180904E+00,-10.653266E+00
-93.300E-03,+4.100502E+00,-11.256281E+00
-93.200E-03,+4.020100E+00,-11.658292E+00
-93.100E-03,+3.939698E+00,-11.859297E+00
-93.000E-03,+3.778894E+00,-12.261307E+00
-92.900E-03,+3.698492E+00,-12.663317E+00
-92.800E-03,+3.618090E+00,-13.065327E+00
-92.700E-03,+3.457286E+00,-13.668342E+00
-92.600E-03,+3.376884E+00,-14.070352E+00
-92.500E-03,+3.296482E+00,-14.472362E+00
-92.400E-03,+3.135678E+00,-14.874372E+00
-92.300E-03,+3.055276E+00,-15.276382E+00
-92.200E-03,+2.894472E+00,-15.678392E+00
-92.100E-03,+2.814070E+00,-16.080402E+00
-92.000E-03,+2.653266E+00,-16.281407E+00
-91.900E-03,+2.492462E+00,-16.482412E+00
-91.800E-03,+2.331658E+00,-16.884422E+00
-91.700E-03,+2.251256E+00,-17.085427E+00
-91.600E-03,+2.090452E+00,-17.085427E+00
-91.500E-03,+1.929648E+00,-17.085427E+00
-91.400E-03,+1.768844E+00,-16.884422E+00
-91.300E-03,+1.608040E+00,-16.281407E+00
-91.200E-03,+1.527638E+00,-15.678392E+00
-91.100E-03,+1.447236E+00,-15.678392E+00
-91.000E-03,+1.286432E+00,-15.879397E+00
-90.900E-03,+1.125628E+00,-15.879397E+00
-90.800E-03,+964.824E-03,-16.080402E+00
-90.700E-03,+884.422E-03,-16.080402E+00
-90.600E-03,+723.618E-03,-16.281407E+00
-90.500E-03,+643.216E-03,-16.281407E+00
-90.400E-03,+482.412E-03,-16.683417E+00
-90.300E-03,+321.608E-03,-16.683417E+00
-90.200E-03,+241.206E-03,-16.884422E+00
-90.100E-03,+80.402E-03,-16.884422E+00
-90.000E-03,-160.804E-03,-17.085427E+00
-89.900E-03,-241.206E-03,-17.085427E+00
-89.800E-03,-402.010E-03,-16.884422E+00
-89.700E-03,-482.412E-03,-16.884422E+00
-89.600E-03,-723.618E-03,-16.884422E+00
-89.500E-03,-804.020E-03,-16.683417E+00
-89.400E-03,-964.824E-03,-16.884422E+00
